Word	index	level	score
事	a#事情	1.0	-1
事情	a#事情	1.0	-1
事务	a#事情	3.0	-1
存在	a#事情	2.0	-1
现实	a#事情	2.0	-1
事迹	a#事情	3.0	-1
国事	a#事情	3.0	-1
行政	a#事情	4.0	-1
军事	a#事情	3.0	-1
社交	a#事情	3.0	-1
外交	a#事情	3.0	-1
邮政	a#事情	2.0	-1
财政	a#事情	4.0	-1
家务	a#事情	2.0	-1
劳务	a#事情	3.0	-1
商务	a#事情	3.0	-1
家事	a#事情	3.0	-1
公事	a#事情	3.0	-1
公务	a#事情	3.0	-1
大事	a#事情	2.0	-1
当务之急	a#事情	3.0	-1
危险	a#事情	2.0	-1
风险	a#事情	3.0	-1
无米之炊	a#事情	3.0	-1
好事	a#事情	1.0	-1
坏事	a#事情	1.0	-1
勾当	a#事情	4.0	-1
喜事	a#事情	2.0	-1
喜庆	a#事情	2.0	-1
婚姻	a#事情	3.0	-1
天作之合	a#事情	4.0	-1
奥秘	a#事情	2.0	-1
秘密	a#事情	2.0	-1
隐私	a#事情	3.0	-1
机密	a#事情	4.0	-1
傻事	a#事情	2.0	-1
蠢事	a#事情	4.0	-1
新闻	a#事情	2.0	-1
时事	a#事情	4.0	-1
历史	a#事情	2.0	-1
往事	a#事情	2.0	-1
明日黄花	a#事情	4.0	-1
枝叶	a#事情	2.0	-1
细节	a#事情	3.0	-1
风波	b#变故	3.0	-1
轩然大波	b#变故	4.0	-1
事件	b#变故	2.0	-1
事故	b#变故	3.0	-1
问题	b#变故	3.0	-1
故障	b#变故	4.0	-1
麻烦	b#变故	2.0	-1
纠纷	b#变故	4.0	-1
差错	b#变故	2.0	-1
例外	b#变故	3.0	-1
万一	b#变故	3.0	-1
意外	b#变故	3.0	-1
三长两短	b#变故	3.0	-1
好歹	b#变故	4.0	-1
变动	b#变故	3.0	-1
变故	b#变故	3.0	-1
变化	b#变故	3.0	-1
情况	b#变故	3.0	-1
风吹草动	b#变故	3.0	-1
沧桑	b#变故	4.0	-1
曲折	b#变故	3.0	-1
一波三折	b#变故	3.0	-1
波折	b#变故	4.0	-1
晴天霹雳	b#变故	4.0	-1
风暴	c#社会运动	3.0	-1
旋涡	c#社会运动	3.0	-1
浪潮	c#社会运动	3.0	-1
暴动	c#社会运动	4.0	-1
暴乱	c#社会运动	4.0	-1
狂澜	c#社会运动	4.0	-1
惊涛骇浪	c#社会运动	4.0	-1
狂风暴雨	c#社会运动	4.0	-1
暴风骤雨	c#社会运动	4.0	-1
运动	c#社会运动	3.0	-1
例子	d#事例	1.0	-1
事例	d#事例	3.0	-1
常规	d#事例	3.0	-1
惯例	d#事例	4.0	-1
案例	d#事例	4.0	-1
个案	d#事例	4.0	-1
案件	e#案件	3.0	-1
官司	e#案件	3.0	-1
问题	f#疑问	1.0	-1
问号	f#疑问	2.0	-1
疑问	f#疑问	2.0	-1
疑点	f#疑问	3.0	-1
悬念	f#疑问	3.0	-1
疑难	f#疑问	3.0	-1
疑心	f#疑问	3.0	-1
疑惑	f#疑问	4.0	-1
疑虑	f#疑问	4.0	-1
谜	f#疑问	2.0	-1
嫌疑	f#疑问	4.0	-1
这么	g#这样	1.0	-1
这样	g#这样	1.0	-1
如此	g#这样	2.0	-1
那么	g#这样	1.0	-1
那样	g#这样	1.0	-1
对象	a#目标路线角度立场	2.0	-1
目标	a#目标路线角度立场	2.0	-1
目的	a#目标路线角度立场	2.0	-1
指标	a#目标路线角度立场	4.0	-1
宗旨	a#目标路线角度立场	4.0	-1
方针	a#目标路线角度立场	3.0	-1
路线	a#目标路线角度立场	3.0	-1
指南针	a#目标路线角度立场	3.0	-1
依靠	a#目标路线角度立场	2.0	-1
立场	a#目标路线角度立场	3.0	-1
态度	a#目标路线角度立场	4.0	-1
角度	a#目标路线角度立场	3.0	-1
视角	a#目标路线角度立场	3.0	-1
出发点	a#目标路线角度立场	3.0	-1
全方位	a#目标路线角度立场	3.0	-1
原因	b#原因依据根源	2.0	-1
故	b#原因依据根源	3.0	-1
缘故	b#原因依据根源	3.0	-1
动因	b#原因依据根源	4.0	-1
原委	b#原因依据根源	4.0	-1
争端	b#原因依据根源	4.0	-1
借口	b#原因依据根源	2.0	-1
托词	b#原因依据根源	4.0	-1
理由	b#原因依据根源	2.0	-1
说法	b#原因依据根源	3.0	-1
把柄	b#原因依据根源	4.0	-1
根据	b#原因依据根源	2.0	-1
依据	b#原因依据根源	3.0	-1
证据	b#原因依据根源	3.0	-1
筹码	b#原因依据根源	4.0	-1
凭证	b#原因依据根源	4.0	-1
白纸黑字	b#原因依据根源	3.0	-1
真凭实据	b#原因依据根源	3.0	-1
论证	b#原因依据根源	4.0	-1
根源	b#原因依据根源	3.0	-1
起源	b#原因依据根源	3.0	-1
渊源	b#原因依据根源	4.0	-1
来源	b#原因依据根源	3.0	-1
源流	b#原因依据根源	3.0	-1
源头	b#原因依据根源	3.0	-1
源泉	b#原因依据根源	4.0	-1
开始	c#开端	1.0	-1
开头	c#开端	1.0	-1
初	c#开端	2.0	-1
起初	c#开端	2.0	-1
起先	c#开端	2.0	-1
最初	c#开端	2.0	-1
萌芽	c#开端	3.0	-1
抬头	c#开端	3.0	-1
前奏	c#开端	3.0	-1
序幕	c#开端	3.0	-1
先声	c#开端	4.0	-1
开天辟地	c#开端	3.0	-1
破天荒	c#开端	4.0	-1
过程	d#过程	2.0	-1
阶段	d#过程	2.0	-1
经过	d#过程	2.0	-1
进程	d#过程	3.0	-1
进度	d#过程	3.0	-1
历程	d#过程	4.0	-1
始末	d#过程	4.0	-1
航程	d#过程	3.0	-1
旅程	d#过程	3.0	-1
行程	d#过程	3.0	-1
前因后果	d#过程	2.0	-1
来龙去脉	d#过程	3.0	-1
里	d#过程	1.0	-1
内	d#过程	1.0	-1
中	d#过程	1.0	-1
中间	d#过程	1.0	-1
其间	d#过程	2.0	-1
其中	d#过程	2.0	-1
半路	d#过程	2.0	-1
中途	d#过程	3.0	-1
结果	e#结果	1.0	-1
产物	e#结果	2.0	-1
结局	e#结果	2.0	-1
结尾	e#结果	2.0	-1
归结	e#结果	3.0	-1
归宿	e#结果	3.0	-1
下场	e#结果	3.0	-1
下落	e#结果	3.0	-1
究竟	e#结果	4.0	-1
尾声	e#结果	4.0	-1
后果	e#结果	2.0	-1
胜负	e#结果	3.0	-1
渠道	f#途径	3.0	-1
长征	f#途径	4.0	-1
征程	f#途径	2.0	-1
征途	f#途径	3.0	-1
大道	f#途径	3.0	-1
康庄大道	f#途径	4.0	-1
歧途	f#途径	4.0	-1
旁门左道	f#途径	4.0	-1
余地	f#途径	4.0	-1
台阶	f#途径	3.0	-1
未来	g#未来	2.0	-1
出路	g#未来	3.0	-1
出息	g#未来	3.0	-1
前景	g#未来	3.0	-1
前途	g#未来	3.0	-1
锦绣前程	g#未来	4.0	-1
规律	a#规律	2.0	-1
原理	a#规律	3.0	-1
必然	a#规律	4.0	-1
法则	a#规律	4.0	-1
办法	b#方法	1.0	-1
方法	b#方法	1.0	-1
计	b#方法	2.0	-1
点子	b#方法	2.0	-1
方式	b#方法	2.0	-1
主意	b#方法	2.0	-1
措施	b#方法	3.0	-1
艺术	b#方法	3.0	-1
用法	b#方法	2.0	-1
做法	b#方法	2.0	-1
加法	b#方法	1.0	-1
减法乘	b#方法	1.0	-1
法	b#方法	2.0	-1
除法	b#方法	2.0	-1
疗法	b#方法	3.0	-1
秘诀	b#方法	3.0	-1
窍门	b#方法	3.0	-1
步骤	b#方法	2.0	-1
手续	b#方法	3.0	-1
理	c#道理	2.0	-1
道理	c#道理	2.0	-1
大道理	c#道理	3.0	-1
伦理	c#道理	4.0	-1
真理	c#道理	3.0	-1
真谛	c#道理	4.0	-1
正义	c#道理	3.0	-1
公道	c#道理	4.0	-1
玄机	c#道理	4.0	-1
情理	c#道理	3.0	-1
大体	c#道理	4.0	-1
哲理	c#道理	3.0	-1
机制	c#道理	4.0	-1
逻辑	c#道理	4.0	-1
生理	c#道理	2.0	-1
意思	c#道理	1.0	-1
含义	c#道理	2.0	-1
原意.	c#道理	3.0	-1
深意	c#道理	4.0	-1
定义	c#道理	2.0	-1
概念	c#道理	3.0	-1
意味	c#道理	4.0	-1
头脑	d#思路	3.0	-1
线索	d#思路	3.0	-1
脉络	d#思路	4.0	-1
构思	d#思路	3.0	-1
构想	d#思路	3.0	-1
思路	d#思路	3.0	-1
命	a#生命	2.0	-1
生命	a#生命	2.0	-1
性命	a#生命	3.0	-1
人生	a#生命	2.0	-1
生死	a#生命	2.0	-1
存亡	a#生命	3.0	-1
生老病死	a#生命	3.0	-1
寿命	a#生命	3.0	-1
生活	b#生计生活	1.0	-1
日子	b#生计生活	2.0	-1
生计	b#生计生活	3.0	-1
生涯	b#生计生活	3.0	-1
家常	b#生计生活	2.0	-1
家长里短	b#生计生活	3.0	-1
饮食	b#生计生活	2.0	-1
早饭	b#生计生活	1.0	-1
午饭	b#生计生活	1.0	-1
晚饭	b#生计生活	1.0	-1
便饭	b#生计生活	2.0	-1
快餐	b#生计生活	2.0	-1
套餐	b#生计生活	2.0	-1
年夜饭	b#生计生活	2.0	-1
觉	b#生计生活	1.0	-1
午觉	b#生计生活	1.0	-1
睡眠	b#生计生活	2.0	-1
信	c#消息	1.0	-1
留言	c#消息	2.0	-1
消息	c#消息	2.0	-1
信息	c#消息	2.0	-1
福音	c#消息	3.0	-1
电话	c#消息	1.0	-1
热线	c#消息	2.0	-1
通讯	c#消息	3.0	-1
情报	c#消息	3.0	-1
喜讯	c#消息	2.0	-1
捷报	c#消息	4.0	-1
噩耗	c#消息	4.0	-1
传闻	c#消息	3.0	-1
传言	c#消息	3.0	-1
丑闻	c#消息	3.0	-1
风声	c#消息	3.0	-1
谣言	c#消息	3.0	-1
天方夜谭	c#消息	4.0	-1
无稽之谈	c#消息	4.0	-1
趣闻	c#消息	3.0	-1
掌故	c#消息	4.0	-1
经验	d#经验	2.0	-1
体会	d#经验	2.0	-1
体验	d#经验	2.0	-1
觉悟	d#经验	3.0	-1
心得	d#经验	3.0	-1
代价	d#经验	3.0	-1
教训	d#经验	3.0	-1
前车之鉴	d#经验	4.0	-1
记忆	d#经验	2.0	-1
印象	d#经验	2.0	-1
局面	a#形势	2.0	-1
风云	a#形势	3.0	-1
局势	a#形势	3.0	-1
形势	a#形势	3.0	-1
格局	a#形势	4.0	-1
气候	a#形势	4.0	-1
事态	a#形势	4.0	-1
阵势	a#形势	4.0	-1
可能	a#形势	1.0	-1
方向	a#形势	2.0	-1
倾向	a#形势	2.0	-1
指南	a#形势	2.0	-1
导向	a#形势	3.0	-1
动向	a#形势	3.0	-1
趋势	a#形势	3.0	-1
势头	a#形势	3.0	-1
大局	a#形势	4.0	-1
优势	a#形势	3.0	-1
劣势	a#形势	3.0	-1
僵局	a#形势	4.0	-1
火候	a#形势	4.0	-1
潮流	a#形势	3.0	-1
大潮	a#形势	4.0	-1
高潮	a#形势	3.0	-1
热潮	a#形势	3.0	-1
低谷	a#形势	3.0	-1
主流	a#形势	3.0	-1
场合	b#状况	2.0	-1
内容	b#状况	2.0	-1
情况	b#状况	2.0	-1
动静	b#状况	3.0	-1
情景	b#状况	3.0	-1
情形	b#状况	3.0	-1
状况	b#状况	3.0	-1
状态	b#状况	3.0	-1
性状	b#状况	4.0	-1
路况	b#状况	3.0	-1
事实	b#状况	2.0	-1
真相	b#状况	2.0	-1
实际	b#状况	3.0	-1
真情	b#状况	3.0	-1
背景	b#状况	2.0	-1
内幕	b#状况	3.0	-1
底细	b#状况	4.0	-1
现状	b#状况	3.0	-1
误会	b#状况	2.0	-1
来历	b#状况	3.0	-1
大概	b#状况	2.0	-1
概况	b#状况	3.0	-1
轮廓	b#状况	4.0	-1
写照	b#状况	4.0	-1
甘苦	b#状况	4.0	-1
光景	b#状况	4.0	-1
境遇	b#状况	4.0	-1
窘况	b#状况	4.0	-1
地步	b#状况	3.0	-1
田地	b#状况	3.0	-1
境地	b#状况	4.0	-1
处境	b#状况	4.0	-1
困境	b#状况	3.0	-1
窘境	b#状况	4.0	-1
风浪	b#状况	3.0	-1
危机	b#状况	3.0	-1
危难	b#状况	4.0	-1
地狱	b#状况	3.0	-1
炼狱	b#状况	4.0	-1
绝境	b#状况	4.0	-1
万丈深渊	b#状况	4.0	-1
家境	b#状况	2.0	-1
病情	b#状况	3.0	-1
国情	b#状况	3.0	-1
程度	b#状况	2.0	-1
境地	b#状况	3.0	-1
境界	b#状况	3.0	-1
极致	b#状况	4.0	-1
梦境	b#状况	3.0	-1
环境	b#状况	2.0	-1
生态	b#状况	3.0	-1
条理	b#状况	2.0	-1
秩序	b#状况	2.0	-1
治安	b#状况	3.0	-1
氛围	b#状况	3.0	-1
气氛	b#状况	3.0	-1
阴影	b#状况	3.0	-1
阴霾	b#状况	4.0	-1
现象	c#现象	2.0	-1
哈欠	c#现象	2.0	-1
迹象	c#现象	3.0	-1
象征	c#现象	3.0	-1
蛛丝马迹	c#现象	4.0	-1
苗头	c#现象	3.0	-1
症状	c#现象	4.0	-1
天文	c#现象	3.0	-1
人文	c#现象	4.0	-1
前兆	c#现象	4.0	-1
预兆	c#现象	4.0	-1
行踪	c#现象	3.0	-1
踪迹	c#现象	3.0	-1
踪影	c#现象	3.0	-1
气候	c#现象	2.0	-1
天气	c#现象	1.0	-1
气象	c#现象	2.0	-1
用处	d#用途效应	1.0	-1
功能	d#用途效应	2.0	-1
用途	d#用途效应	2.0	-1
作用	d#用途效应	2.0	-1
功用	d#用途效应	3.0	-1
功效	d#用途效应	4.0	-1
效力	d#用途效应	4.0	-1
性能	d#用途效应	4.0	-1
职能	d#用途效应	4.0	-1
效果	d#用途效应	2.0	-1
意义	d#用途效应	2.0	-1
成效	d#用途效应	3.0	-1
效益	d#用途效应	3.0	-1
效应	d#用途效应	4.0	-1
反应	d#用途效应	2.0	-1
影响	d#用途效应	2.0	-1
反响	d#用途效应	3.0	-1
副作用	d#用途效应	3.0	-1
军用	d#用途效应	3.0	-1
民用	d#用途效应	3.0	-1
局面	a#形势	2.0	-1
风云	a#形势	3.0	-1
局势	a#形势	3.0	-1
形势	a#形势	3.0	-1
格局	a#形势	4.0	-1
气候	a#形势	4.0	-1
事态	a#形势	4.0	-1
阵势	a#形势	4.0	-1
可能	a#形势	1.0	-1
方向	a#形势	2.0	-1
倾向	a#形势	2.0	-1
指南	a#形势	2.0	-1
导向	a#形势	3.0	-1
动向	a#形势	3.0	-1
趋势	a#形势	3.0	-1
势头	a#形势	3.0	-1
大局	a#形势	4.0	-1
优势	a#形势	3.0	-1
劣势	a#形势	3.0	-1
僵局	a#形势	4.0	-1
火候	a#形势	4.0	-1
潮流	a#形势	3.0	-1
大潮	a#形势	4.0	-1
高潮	a#形势	3.0	-1
热潮	a#形势	3.0	-1
低谷	a#形势	3.0	-1
主流	a#形势	3.0	-1
场合	b#状况	2.0	-1
内容	b#状况	2.0	-1
情况	b#状况	2.0	-1
动静	b#状况	3.0	-1
情景	b#状况	3.0	-1
情形	b#状况	3.0	-1
状况	b#状况	3.0	-1
状态	b#状况	3.0	-1
性状	b#状况	4.0	-1
路况	b#状况	3.0	-1
事实	b#状况	2.0	-1
真相	b#状况	2.0	-1
实际	b#状况	3.0	-1
真情	b#状况	3.0	-1
背景	b#状况	2.0	-1
内幕	b#状况	3.0	-1
底细	b#状况	4.0	-1
现状	b#状况	3.0	-1
误会	b#状况	2.0	-1
来历	b#状况	3.0	-1
大概	b#状况	2.0	-1
概况	b#状况	3.0	-1
轮廓	b#状况	4.0	-1
写照	b#状况	4.0	-1
甘苦	b#状况	4.0	-1
光景	b#状况	4.0	-1
境遇	b#状况	4.0	-1
窘况	b#状况	4.0	-1
地步	b#状况	3.0	-1
田地	b#状况	3.0	-1
境地	b#状况	4.0	-1
处境	b#状况	4.0	-1
困境	b#状况	3.0	-1
窘境	b#状况	4.0	-1
风浪	b#状况	3.0	-1
危机	b#状况	3.0	-1
危难	b#状况	4.0	-1
地狱	b#状况	3.0	-1
炼狱	b#状况	4.0	-1
绝境	b#状况	4.0	-1
万丈深渊	b#状况	4.0	-1
家境	b#状况	2.0	-1
病情	b#状况	3.0	-1
国情	b#状况	3.0	-1
程度	b#状况	2.0	-1
境地	b#状况	3.0	-1
境界	b#状况	3.0	-1
极致	b#状况	4.0	-1
梦境	b#状况	3.0	-1
环境	b#状况	2.0	-1
生态	b#状况	3.0	-1
条理	b#状况	2.0	-1
秩序	b#状况	2.0	-1
治安	b#状况	3.0	-1
氛围	b#状况	3.0	-1
气氛	b#状况	3.0	-1
阴影	b#状况	3.0	-1
阴霾	b#状况	4.0	-1
现象	c#现象	2.0	-1
哈欠	c#现象	2.0	-1
迹象	c#现象	3.0	-1
象征	c#现象	3.0	-1
蛛丝马迹	c#现象	4.0	-1
苗头	c#现象	3.0	-1
症状	c#现象	4.0	-1
天文	c#现象	3.0	-1
人文	c#现象	4.0	-1
前兆	c#现象	4.0	-1
预兆	c#现象	4.0	-1
行踪	c#现象	3.0	-1
踪迹	c#现象	3.0	-1
踪影	c#现象	3.0	-1
气候	c#现象	2.0	-1
天气	c#现象	1.0	-1
气象	c#现象	2.0	-1
用处	d#用途效应	1.0	-1
功能	d#用途效应	2.0	-1
用途	d#用途效应	2.0	-1
作用	d#用途效应	2.0	-1
功用	d#用途效应	3.0	-1
功效	d#用途效应	4.0	-1
效力	d#用途效应	4.0	-1
性能	d#用途效应	4.0	-1
职能	d#用途效应	4.0	-1
效果	d#用途效应	2.0	-1
意义	d#用途效应	2.0	-1
成效	d#用途效应	3.0	-1
效益	d#用途效应	3.0	-1
效应	d#用途效应	4.0	-1
反应	d#用途效应	2.0	-1
影响	d#用途效应	2.0	-1
反响	d#用途效应	3.0	-1
副作用	d#用途效应	3.0	-1
军用	d#用途效应	3.0	-1
民用	d#用途效应	3.0	-1
黑白	a#是非	2.0	-1
是非	a#是非	3.0	-1
大是大非	a#是非	3.0	-1
青红皂白	a#是非	4.0	-1
成功	b#成就	1.0	-1
发明	b#成就	1.0	-1
成绩	b#成就	2.0	-1
创新	b#成就	2.0	-1
创造	b#成就	2.0	-1
成就	b#成就	3.0	-1
业绩	b#成就	4.0	-1
果实	b#成就	2.0	-1
收成	b#成就	2.0	-1
收获	b#成就	2.0	-1
成果	b#成就	3.0	-1
结晶	b#成就	3.0	-1
硕果	b#成就	4.0	-1
功	b#成就	2.0	-1
功劳	b#成就	2.0	-1
贡献	b#成就	2.0	-1
功德	b#成就	4.0	-1
功勋	b#成就	4.0	-1
奇迹	b#成就	2.0	-1
丰功伟绩	b#成就	4.0	-1
汗马功劳	b#成就	4.0	-1
罪	c#过失	2.0	-1
罪过	c#过失	3.0	-1
毛病	c#过失	2.0	-1
过错	c#过失	3.0	-1
过失	c#过失	3.0	-1
失误	c#过失	3.0	-1
错	c#过失	1.0	-1
错误	c#过失	1.0	-1
差错	c#过失	2.0	-1
偏差	c#过失	3.0	-1
误差	c#过失	4.0	-1
漏洞	c#过失	3.0	-1
破绽	c#过失	4.0	-1
骄傲	d#荣誉	1.0	-1
光荣	d#荣誉	2.0	-1
光彩	d#荣誉	3.0	-1
荣誉	d#荣誉	3.0	-1
桂冠	d#荣誉	4.0	-1
金牌	d#荣誉	2.0	-1
耻辱	e#耻辱	3.0	-1
屈辱	e#耻辱	3.0	-1
奇耻大辱	e#耻辱	4.0	-1
精华	a#精华	3.0	-1
精髓	a#精华	4.0	-1
宝物	a#精华	2.0	-1
遗产	a#精华	3.0	-1
瑰宝	a#精华	4.0	-1
垃圾	b#糟粕	3.0	-1
糟粕	b#糟粕	4.0	-1
形状	a#形状	1.0	-1
形象	a#形状	2.0	-1
形态	a#形状	3.0	-1
造型	a#形状	3.0	-1
奇形怪状	a#形状	2.0	-1
地形	a#形状	3.0	-1
形势	a#形状	3.0	-1
三角形	a#形状	2.0	-1
长方形	a#形状	2.0	-1
正方形	a#形状	2.0	-1
圆	a#形状	1.0	-1
椭圆	a#形状	2.0	-1
圆圈	a#形状	2.0	-1
原型	a#形状	3.0	-1
点	a#形状	1.0	-1
焦点	a#形状	3.0	-1
心	a#形状	1.0	-1
重	a#形状	3.0	-1
线	a#形状	1.0	-1
线条	a#形状	2.0	-1
直线	a#形状	2.0	-1
半径	a#形状	3.0	-1
直径	a#形状	3.0	-1
曲线	a#形状	2.0	-1
弧线	a#形状	3.0	-1
弧形	a#形状	3.0	-1
拱形	a#形状	3.0	-1
角	a#形状	1.0	-1
平面	a#形状	2.0	-1
立方	a#形状	2.0	-1
立体	a#形状	3.0	-1
球	a#形状	1.0	-1
公式	a#形状	2.0	-1
面积	a#形状	3.0	-1
体积	a#形状	3.0	-1
动态	b#状态样式	3.0	-1
静态	b#状态样式	3.0	-1
形式	b#状态样式	2.0	-1
样式	b#状态样式	3.0	-1
花样	b#状态样式	3.0	-1
款式	b#状态样式	3.0	-1
模式	b#状态样式	3.0	-1
格式	b#状态样式	3.0	-1
包装	b#状态样式	2.0	-1
装潢	b#状态样式	4.0	-1
口头	b#状态样式	2.0	-1
书面	b#状态样式	2.0	-1
景	b#景象	1.0	-1
风景	b#景象	1.0	-1
风光	b#景象	2.0	-1
景色	b#景象	2.0	-1
景物	b#景象	2.0	-1
山水	b#景象	2.0	-1
景观	b#景象	3.0	-1
景致	b#景象	3.0	-1
春光	b#景象	2.0	-1
春色	b#景象	2.0	-1
秋色	b#景象	2.0	-1
夜景	b#景象	2.0	-1
夜色	b#景象	2.0	-1
暮色	b#景象	4.0	-1
场景	b#景象	2.0	-1
景象	b#景象	2.0	-1
场面	b#景象	3.0	-1
光景	b#景象	3.0	-1
面貌	b#景象	3.0	-1
情景	b#景象	3.0	-1
原貌	b#景象	3.0	-1
气象	b#景象	4.0	-1
原生态	b#景象	4.0	-1
美景	b#景象	2.0	-1
奇观	b#景象	2.0	-1
奇景	b#景象	2.0	-1
湖光山色	b#景象	2.0	-1
青山绿水	b#景象	2.0	-1
壮观	b#景象	3.0	-1
良辰美景	b#景象	4.0	-1
幻影	b#景象	3.0	-1
海市蜃楼	b#景象	4.0	-1
经济	a#经济	2.0	-1
价值	b#价值	2.0	-1
产值	b#价值	3.0	-1
身价	b#价值	4.0	-1
价格	c#价格	2.0	-1
价钱	c#价格	2.0	-1
物价	c#价格	3.0	-1
行情	c#价格	4.0	-1
定价	c#价格	3.0	-1
造价	c#价格	4.0	-1
货币	a#货币	2.0	-1
银币	a#货币	3.0	-1
铜钱	a#货币	4.0	-1
分	a#货币	1.0	-1
角	a#货币	1.0	-1
元	a#货币	1.0	-1
硬币	a#货币	2.0	-1
纸币	a#货币	2.0	-1
钞票	a#货币	3.0	-1
人民币	a#货币	1.0	-1
美元	a#货币	2.0	-1
外汇	a#货币	4.0	-1
现金	a#货币	2.0	-1
现钱	a#货币	3.0	-1
利	a#利润利息	3.0	-1
利润	a#利润利息	3.0	-1
盈利	a#利润利息	3.0	-1
利息	a#利润利息	3.0	-1
税	b#税	3.0	-1
关税	b#税	4.0	-1
苛捐杂税	b#税	4.0	-1
财富	a#财产	2.0	-1
财物	a#财产	2.0	-1
财产	a#财产	3.0	-1
物业	a#财产	3.0	-1
资产	a#财产	3.0	-1
遗产	a#财产	3.0	-1
钱	a#财产	1.0	-1
金钱	a#财产	2.0	-1
钱财	a#财产	3.0	-1
不义之财	a#财产	3.0	-1
本钱	b#资本	3.0	-1
成本	b#资本	3.0	-1
资本	b#资本	3.0	-1
资金	b#资本	3.0	-1
资产	b#资本	4.0	-1
股份	b#资本	4.0	-1
股票	b#资本	4.0	-1
账	a#账目	3.0	-1
账目	a#账目	4.0	-1
收支	b#款项	3.0	-1
款项	b#款项	4.0	-1
预算	b#款项	4.0	-1
收入	b#款项	2.0	-1
收益	b#款项	3.0	-1
拨款	b#款项	4.0	-1
损失	b#款项	2.0	-1
亏空	b#款项	4.0	-1
债	b#款项	3.0	-1
债务	b#款项	3.0	-1
存款	b#款项	2.0	-1
储蓄	b#款项	3.0	-1
积蓄	b#款项	3.0	-1
公款	b#款项	3.0	-1
汇款	b#款项	3.0	-1
贷款	b#款项	4.0	-1
捐款	b#款项	3.0	-1
工资	a#报酬	2.0	-1
报酬	a#报酬	3.0	-1
待遇	a#报酬	4.0	-1
礼遇	a#报酬	4.0	-1
补贴	a#报酬	3.0	-1
津贴	a#报酬	4.0	-1
福利	a#报酬	3.0	-1
奖学金	a#报酬	2.0	-1
费	b#费用	2.0	-1
费用	b#费用	2.0	-1
花费	b#费用	2.0	-1
开销	b#费用	3.0	-1
开支	b#费用	3.0	-1
家用	b#费用	2.0	-1
话费	b#费用	2.0	-1
旅费	b#费用	2.0	-1
盘缠	b#费用	4.0	-1
房租	b#费用	2.0	-1
红包	b#费用	2.0	-1
压岁钱	b#费用	2.0	-1
小费	b#费用	3.0	-1
回扣	b#费用	4.0	-1
零钱	b#费用	2.0	-1
零花钱	b#费用	2.0	-1
经费	b#费用	3.0	-1
工厂	a#工厂	1.0	-1
厂家	a#工厂	2.0	-1
厂商	a#工厂	2.0	-1
磨坊	a#工厂	3.0	-1
店	b#店铺馆	1.0	-1
商店	b#店铺馆	1.0	-1
铺	b#店铺馆	2.0	-1
店面	b#店铺馆	2.0	-1
店铺	b#店铺馆	2.0	-1
铺子	b#店铺馆	2.0	-1
超市	b#店铺馆	2.0	-1
商场	b#店铺馆	2.0	-1
菜市场	b#店铺馆	2.0	-1
市场	b#店铺馆	2.0	-1
闹市	b#店铺馆	3.0	-1
摊	b#店铺馆	3.0	-1
摊点	b#店铺馆	3.0	-1
书店	b#店铺馆	2.0	-1
食堂	b#店铺馆	1.0	-1
餐馆	b#店铺馆	2.0	-1
餐厅	b#店铺馆	2.0	-1
宾馆	b#店铺馆	2.0	-1
公寓	b#店铺馆	2.0	-1
酒店	b#店铺馆	2.0	-1
旅店	b#店铺馆	2.0	-1
旅馆	b#店铺馆	2.0	-1
当铺	b#店铺馆	4.0	-1
银行	b#店铺馆	2.0	-1
图书馆	b#店铺馆	2.0	-1
博物馆	b#店铺馆	3.0	-1
展览馆	b#店铺馆	3.0	-1
网吧	b#店铺馆	3.0	-1
精神	a#思想	2.0	-1
思想	a#思想	2.0	-1
魂	a#思想	3.0	-1
观念	a#思想	3.0	-1
灵魂	a#思想	3.0	-1
思维	a#思想	3.0	-1
心理	a#思想	3.0	-1
心态	a#思想	3.0	-1
意识	a#思想	3.0	-1
理念	a#思想	4.0	-1
潜意识	a#思想	4.0	-1
心血	a#思想	2.0	-1
苦心	a#思想	3.0	-1
思绪	a#思想	3.0	-1
心思	a#思想	3.0	-1
脑筋	a#思想	3.0	-1
脑子	a#思想	3.0	-1
头脑	a#思想	3.0	-1
脑海	a#思想	2.0	-1
信心	a#思想	2.0	-1
自信	a#思想	2.0	-1
自尊心	a#思想	2.0	-1
戒心	a#思想	3.0	-1
好奇心	a#思想	2.0	-1
虚荣心	a#思想	3.0	-1
感受	a#思想	2.0	-1
感想	a#思想	2.0	-1
感触	a#思想	3.0	-1
内心	b#内心	2.0	-1
心肠	b#内心	2.0	-1
心底	b#内心	2.0	-1
心灵	b#内心	2.0	-1
心头	b#内心	2.0	-1
人心	b#内心	3.0	-1
身心	b#内心	3.0	-1
心地	b#内心	3.0	-1
心目	b#内心	3.0	-1
心田	b#内心	3.0	-1
心扉	b#内心	4.0	-1
心眼儿	b#内心	3.0	-1
良心	c#真心好心	2.0	-1
赤胆忠心	c#真心好心	3.0	-1
忠魂	c#真心好心	4.0	-1
诚心	c#真心好心	2.0	-1
真心	c#真心好心	2.0	-1
真心实意	c#真心好心	2.0	-1
诚信	c#真心好心	3.0	-1
热血	c#真心好心	3.0	-1
真情	c#真心好心	3.0	-1
爱心	c#真心好心	1.0	-1
好心	c#真心好心	2.0	-1
好意	c#真心好心	2.0	-1
和气	c#真心好心	3.0	-1
