txtname,argv_bh,maxi_bh,bh_freq_corpus,mid_bh_rate,low8_bh_rate,hi16_bh_rate,hi20_bh,symm_char_rate,argv_corf_type_char,argv_corf_token_char,argv_logf_type_char,argv_logf_token_char,argv_corrank_type_char,argv_corrank_token_char,common_10_rate,common_20_rate,common_35_rate,oov_corf_char,oov_corf1000_char_rate,oov_corf1500_char_rate,oov_corf2000_char_rate,oov_corf500_char_rate,typo_char,ttr_char,root_char,log_char,once_char_rate,argv_docfreq_char,maxi_docfreq_char,mini_docfreq_char,var_docfreq_char,argv_docfreq_word,maxi_docfreq_word,mini_docfreq_word,var_docfreq_word,len1_rate,len2_rate,len3_rate,len4_rate,len4__rate,lenworddie4_rate,lenworddie4__rate,lenworddie3_rate,lenworddie3__rate,lenworddie2_rate,mean_wlen_strokes,maxi_strokes,mean_wlen_py,maxi_py,mean_wlen,maxi,charword_token,charword_typo,oov_corf1000_word_rate,oov_corf2000_word_rate,oov_corf1500_word_rate,oov_corf500_word_rate,argv_corrank_type_word,argv_corrank_token_word,argv_corf_type_word,argv_logf_type_word,argv_corf_token_word,argv_logf_token_word,oov_corf_word,typo_word,ttr_word,root_word,log_word,once_word_rate,wc_z_rate,wc_f_rate,highmeaning_rate,lowmeaning_rate,all_n_rate,all_adj_rate,entity_rate,neg_rate,idiom_rate,yc_rate,lianmian_rate,sensetouchword_rate,sensespaceword_rate,sensesightword_rate,sensehearingword_rate,sensesmellword_rate,sensetasteword_rate,allsensewords_rate,dg_word_rate,gy_word_rate,sc_word_rate,fy_word_rate,guanyong_word_rate,suolue_word_rate,kouyu_word_rate,cul_word_rate,ci_classsyn1_rate,ci_classsyn2_rate,cont_rate,func_rate,a_rate,b_rate,c_rate,d_rate,e_rate,g_rate,h_rate,i_rate,j_rate,k_rate,m_rate,n_rate,nd_rate,nh_rate,ni_rate,nl_rate,ns_rate,nt_rate,nz_rate,o_rate,p_rate,q_rate,r_rate,u_rate,v_rate,wp_rate,ws_rate,x_rate,z_rate,PronAll_rate,PronDemo_rate,PronPers_rate,PronPers_Firs_rate,PronPers_Secd_rate,PronPers_Thir_rate,PronWhat_rate,binlieConj_rate,dijinConj_rate,jissheConj_rate,rangbuConj_rate,shunchengConj_rate,tiaojianConj_rate,yinguoConj_rate,zhuanzheConj_rate,ConjNeg_rate,ConjPosi_rate,ConjAll_rate,diffchartoken_1500_freq,diffchartype_1500_freq,diffchartoken_3000_freq,diffchartype_3000_freq,diffchartoken_1500_sub,diffchartype_1500_sub,diffchartoken_3000_sub,diffchartype_3000_sub,diffwordtoken_1500_freq,diffwordtype_1500_freq,diffwordtoken_3000_freq,diffwordtype_3000_freq,diffwordtoken_1500_sub,diffwordtype_1500_sub,diffwordtoken_3000_sub,diffwordtype_3000_sub,diffwordtoken_1500_contemp,diffwordtype_1500_contemp,diffwordtoken_3000_contemp,diffwordtype_3000_contemp,argv_mean,max_mean,min_mean,argv_cul,max_cul,min_cul,var_cul,argv_mood_q,max_mood_q,min_mood_q,var_mood_q,sum_mood_q,argv_mood_j,max_mood_j,min_mood_j,var_mood_j,sum_mood_j,argv_alleduwords_level,max_alleduwords_level,min_alleduwords_level,var_alleduwords_level,argv_conc,max_conc,min_conc,var_conc,argv_symno,max_symno,min_symno,var_symno,argv_wencai_score,max_wencai_score,min_wencai_score,var_wencai_score,sum_wencai_score,SF,easy_sent_rate,complex_sent_rate,mean_posnum,max_posnum,min_posnum,argv_class0,max_class0,min_class0,argv_class1,max_class1,min_class1,argv_class2,max_class2,min_class2,MOD,MVR,a_rank,b_rank,c_rank,d_rank,e_rank,g_rank,h_rank,i_rank,j_rank,k_rank,m_rank,n_rank,nd_rank,nh_rank,ni_rank,nl_rank,ns_rank,nt_rank,nz_rank,o_rank,p_rank,q_rank,r_rank,u_rank,v_rank,wp_rank,ws_rank,x_rank,z_rank,VP_num,NP_num,ADVP_num,PP_num,ADJP_num,VPmax_phlen,NPmax_phlen,ADVPmax_phlen,PPmax_phlen,ADJPmax_phlen,VPmax_phht,NPmax_phht,ADVPmax_phht,PPmax_phht,ADJPmax_phht,VPargv_phlen,NPargv_phlen,ADVPargv_phlen,PPargv_phlen,ADJPargv_phlen,VPargv_phht,NPargv_phht,ADVPargv_phht,PPargv_phht,ADJPargv_phht,mean_lenz,max_lenz,mean_lenw,max_lenw,mean_th,mean_mdd,argv_modilen,mean_mainv,max_mainv,mdd_text,modi_num,max_th,max_mdd,max_modilen,zi_amount,ci_amount,sent,max_lenw_pg,max_lenz_pg,mean_lenw_pg,mean_lenz_pg,argv_dl_tokenword_oldhsk_rate,dl02_tokenchar_hgj_rate,dl04_tokenchar_newhsk_rate,dl03_tokenword_oldhsk_rate,var_dl_tokenchar_oldhsk_rate,dl02_tokenword_newhsk_rate,dl04_tokenchar_hgj_rate,dl03_tokenword_huayu_rate,dl02_tokenword_hgj_rate,dl01_tokenchar_newhsk_rate,dl04_typeword_oldhsk,oov_tokenchar_hgj_rate,var_dl_tokenchar_newhsk_rate,dl04_tokenword_newhsk_rate,dl02_tokenchar_newhsk_rate,oov_tokenword_oldhsk_rate,argv_dl_tokenword_huayu_rate,dl06_tokenchar_newhsk_rate,oov_tokenchar_oldhsk_rate,dl04_tokenword_huayu_rate,dl02_tokenchar_oldhsk_rate,var_dl_tokenword_hgj_rate,dl05_tokenword_hgj_rate,dl01_tokenword_huayu_rate,dl02_tokenword_huayu_rate,var_dl_tokenword_huayu_rate,argv_dl_tokenchar_oldhsk_rate,var_dl_tokenword_oldhsk_rate,argv_dl_tokenchar_hgj_rate,oov_tokenword_newhsk_rate,var_dl_tokenword_newhsk_rate,dl06_tokenword_huayu_rate,dl06_tokenword_hgj_rate,oov_tokenchar_newhsk_rate,dl03_tokenchar_newhsk_rate,dl05_tokenword_huayu_rate,dl01_tokenword_oldhsk_rate,dl01_tokenchar_hgj_rate,dl06_tokenword_newhsk_rate,dl03_tokenword_newhsk_rate,dl07_tokenword_huayu_rate,dl01_tokenword_hgj_rate,dl04_tokenchar_oldhsk_rate,dl01_tokenchar_oldhsk_rate,argv_dl_tokenchar_newhsk_rate,dl03_tokenchar_hgj_rate,argv_dl_tokenword_newhsk_rate,argv_dl_tokenword_hgj_rate,dl04_tokenword_hgj_rate,dl03_tokenchar_oldhsk_rate,dl01_tokenword_newhsk_rate,dl04_tokenword_oldhsk_rate,dl05_tokenword_newhsk_rate,oov_tokenword_hgj_rate,dl02_tokenword_oldhsk_rate,oov_tokenword_huayu_rate,dl03_tokenword_hgj_rate,var_dl_tokenchar_hgj_rate,dl05_tokenchar_newhsk_rate,dl03_typeword_oldhsk,dl04_typeword_hgj,dl03_typeword_huayu,dl02_typeword_huayu,oov_typeword_oldhsk,dl03_typeword_hgj,dl01_typechar_hgj,dl01_typeword_hgj,oov_typeword_huayu,dl04_typeword_huayu,dl05_typeword_newhsk,dl06_typeword_hgj,dl06_typeword_huayu,dl02_typeword_newhsk,dl03_typeword_newhsk,dl05_typechar_newhsk,dl01_typeword_newhsk,dl04_typechar_oldhsk,dl06_typechar_newhsk,dl02_typeword_hgj,oov_typechar_oldhsk,dl01_typeword_oldhsk,oov_typechar_newhsk,dl02_typechar_oldhsk,dl03_typechar_hgj,dl06_typeword_newhsk,oov_typeword_newhsk,dl03_typechar_newhsk,dl01_typeword_huayu,oov_typeword_hgj,dl04_typechar_newhsk,dl02_typeword_oldhsk,dl01_typechar_oldhsk,dl04_typechar_hgj,dl01_typechar_newhsk,dl02_typechar_newhsk,dl07_typeword_huayu,oov_typechar_hgj,dl05_typeword_huayu,dl02_typechar_hgj,dl03_typechar_oldhsk,dl05_typeword_hgj,dl04_typeword_newhsk,newmod,dic0,sense_sc,pro,argv_bh1,maxi_bh1,max_subrank_token_char,max_subrank_type_char,argv_subrank_token_char,argv_sublogrank_type_char,argv_sublogf_token_char,argv_subrank_type_char,argv_subf_type_char,argv_sublogf_type_char,argv_sublogrank_token_char,max_sublogrank_token_char,max_sublogrank_type_char,mean_op_token_pg,mean_op_v_pg,mean_op_n_pg,mean_op_content_pg,max_op_token_pg,max_op_v_pg,max_op_n_pg,max_op_content_pg,pg_num,mean_op_token_s,mean_op_v_s,mean_op_n_s,mean_op_content_s,max_op_token_s,max_op_v_s,max_op_n_s,max_op_content_s,binlieConj_rate,dijinConj_rate,jissheConj_rate,rangbuConj_rate,shunchengConj_rate,tiaojianConj_rate,yinguoConj_rate,zhuanzheConj_rate
hello,6.951515151515151,20.0,1147.0,0.28484848484848485,0.7090909090909091,0.006060606060606061,1.0,0.2545454545454545,40256.25,99193.77575757576,9.53422296330463,10.174350663575842,467.85,351.4909090909091,0.696969696969697,0.9151515151515152,0.9939393939393939,0.0,0.12121212121212122,0.048484848484848485,0.030303030303030304,0.22424242424242424,100.0,0.6060606060606061,7.784989441615228,0.9019231030820366,0.42424242424242425,1.0,1.0,1.0,0.0,0.4606060606060606,1.0,0.0,0.24844811753902665,0.5234375000000001,0.34375000000000006,0.015625000000000003,0.007812500000000002,0.0,0.0,0.0,0.0,0.0,0.0,10.06140350877193,31.0,4.280701754385965,12.0,1.4473684210526316,4.0,1.4473684210526316,1.4285714285714286,0.29687500000000006,0.22656250000000006,0.25781250000000006,0.35156250000000006,1414.0428571428574,960.6578947368421,25170.742857142857,8.180643477260926,94562.88596491226,9.229864226348187,12.0,70.0,0.6140350877192983,6.556100681071857,0.8970264418480055,0.3984375000000001,1.6953125000000004,2.5234375000000004,0.25781250000000006,0.3906250000000001,0.21875000000000006,0.023437500000000007,0.03906250000000001,0.0,0.007812500000000002,0.0,0.0,0.0,0.0,0.007812500000000002,0.0,0.0,0.0,0.007812500000000002,0.0,0.0,0.0,0.07031250000000001,0.007812500000000002,0.007812500000000002,0.0,0.023437500000000007,0.6953125000000001,0.007812500000000002,0.6406250000000001,0.25000000000000006,0.023437500000000007,0.0,0.015625000000000003,0.06250000000000001,0.0,0.0,0.0,0.007812500000000002,0.0,0.0,0.03125000000000001,0.14843750000000003,0.023437500000000007,0.03125000000000001,0.0,0.007812500000000002,0.007812500000000002,0.0,0.0,0.0,0.023437500000000007,0.023437500000000007,0.10156250000000003,0.14843750000000003,0.23437500000000006,0.10937500000000003,0.0,0.0,0.0,0.03125000000000001,0.015625000000000003,0.015625000000000003,0.007812500000000002,0.0,0.007812500000000002,0.0,0.0,0.0,0.007812500000000002,0.015625000000000003,0.0,0.0,0.0,0.007812500000000002,0.015625000000000003,0.0,0.03125000000000001,157,93,163,98,155,91,163,98,81,44,91,51,80,42,87,48,81,44,88,49,3.2980769230769234,19.0,1.0,1.7142857142857142,3.0,1.0,0.7755102040816327,4.8,7.0,3.0,1.96,48.0,0.8,1.0,0.0,0.16000000000000006,8.0,1.6197183098591552,4.0,1.0,0.4891886530450306,3.1764705882352944,5.0,2.0,1.086505190311419,41.219298245614034,172.0,0.0,1591.3466451215766,-0.25100937320707417,0.7821782178217822,-1.0,0.20308732175532512,-28.615068545606466,2.333333333333333,0.0,1.0,11.0,12.0,10.0,10.0,11.0,8.0,35.333333333333336,46.0,23.0,49.33333333333334,66.0,29.0,11.0,0.36666666666666653,14.0,26.0,19.0,18.0,17.0,27.0,9.0,8.0,28.0,6.0,1.0,5.0,4.0,15.0,16.0,7.0,2.0,21.0,20.0,0.0,12.0,10.0,13.0,3.0,22.0,25.0,11.0,23.0,24.0,10.0,19.0,8.0,3.0,0.0,5.0,3.0,1.0,2.0,0.0,12.0,10.0,3.0,9.0,0.0,2.5,1.947368421052632,1.0,2.0,0.0,8.1,4.684210526315789,3.0,6.0,0.0,55.0,71.0,42.66666666666666,56.0,13.666666666666664,2.006127450980392,3.6666666666666665,5.0,12.0,0.07229288111641052,50.0,15.0,2.92156862745098,5.0,165.0,127.99999999999997,3.0,71.0,98.0,63.5,82.5,0.010964912280701756,0.12500000000000003,0.12500000000000003,0.11718750000000003,0.0026314279155188252,0.09375000000000003,0.007812500000000002,0.0,0.07812500000000001,0.5781250000000001,5.0,0.015625000000000003,0.01994834710743802,0.023437500000000007,0.19531250000000006,0.14843750000000003,0.023917214912280712,0.07031250000000001,0.015625000000000003,0.03906250000000001,0.14843750000000003,0.01894633444906125,0.08593750000000001,0.25000000000000006,0.015625000000000003,0.051985346452754724,0.009469696969696972,0.009007579255155433,0.008996212121212124,0.23437500000000006,0.02800200542474608,0.18750000000000006,0.007812500000000002,0.015625000000000003,0.19531250000000006,0.15625000000000003,0.4453125000000001,1.1093750000000002,0.07812500000000001,0.054687500000000014,0.054687500000000014,0.4453125000000001,0.015625000000000003,1.0625000000000002,0.018323863636363635,0.03125000000000001,0.01377467105263158,0.01445997807017544,0.07812500000000001,0.046875000000000014,0.34375000000000006,0.046875000000000014,0.06250000000000001,0.10937500000000003,0.13281250000000003,0.18750000000000006,0.08593750000000001,0.0018566345270890723,0.10937500000000003,10.0,8.0,0.0,2.0,14.0,9.0,82.0,24.0,18.0,5.0,8.0,1.0,16.0,9.0,7.0,8.0,15.0,2.0,8.0,8.0,2.0,27.0,2.0,14.0,3.0,6.0,23.0,19.0,9.0,13.0,13.0,14.0,77.0,1.0,31.0,19.0,6.0,2.0,14.0,12.0,5.0,7.0,2.0,0.6166666666666666,0.7890625000000002,0.007812500000000002,0.11718750000000003,7.236363636363636,20.006060606060608,2543.0,2543.0,366.1939393939394,5.184584359425631,11.127383860611179,464.1,151037.17,10.440222453595867,4.4033134633813225,7.841099765422119,7.841099765422119,30.0,4.0,2.0,11.0,30.0,4.0,2.0,11.0,2.0,15.5,2.0,1.0,6.5,24.0,3.0,2.0,11.0,0.0,0.0,0.007812500000000002,0.015625000000000003,0.0,0.0,0.0,0.007812500000000002
